"movieid","title","year","length","genres","rate","poster","plot","trailer","movielenid","youtubeid"
"tt1823672","Chappie","2015","120","Action|Crime|Drama|Sci-Fi|Thriller","6.8","https://m.media-amazon.com/images/M/MV5BMTUyNTI4NTIwNl5BMl5BanBnXkFtZTgwMjQ4MTI0NDE@._V1_.jpg","In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.","https://imdb-video.media-imdb.com/vi704556569/MV5BNjk4MzAwNDk2MF5BMTFeQW1wNF5BbWU4MDM3MTg1OTMx.mp4?Expires=1585975515&Signature=jZlUgioh2B9DGCDnhXbWKsr2LkoeLbyloboq1EO3ARRPGuhBfItLHWdtWHV3h9RQ7hZEAkP7Qr62GFpl5Tp~J3vcGbiPBrwW4y3chFIgtLwKUevkDuMlKOi1YDJZ5qbkOI9WR7eWKhxlZAtC-WgRKQbsF3ySyHoO5YtSPEJZYTdacAoDOk8KgAbAhJTzKF0Njyfh9XfSWdoirbba1H7-FH0EfKt~qEmcXWAD9lqyle-ue~sdjACchD9zt5e3VLLJNKeoGQZsz-ghKR5d65PIl4bRVLbXATmKixCzOW~a4wIsrDDqAVZEPA9l3j21jE7fQDwj0Qw2rlO~q5G3dbasNg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","120466","HhNshgSYF_M"
"tt2446042","Taken 3","2014","108","Action|Thriller","6","https://m.media-amazon.com/images/M/MV5BNjM5MDU3NTY0M15BMl5BanBnXkFtZTgwOTk2ODU2MzE@._V1_.jpg","Accused of a ruthless murder he never committed or witnessed, Bryan Mills goes on the run and brings out his particular set of skills to find the true killer and clear his name.","https://imdb-video.media-imdb.com/vi2340859673/MV5BMTQ0NzA2MDQyMF5BMTFeQW1wNF5BbWU4MDc3MjkxODIx.mp4?Expires=1585975536&Signature=Q0tJB6D0Iiba1Kj~HdwHJUXXQSGWXY7-hwTXtDWS3nOmKfJ-gePNggD6yghwcKvi-Z8qjyqq1Va1irQU79DJgjT2YiDpUnRwe5au9QY5Fo1srHC2enBvDMX~DGCAv0E0BWRKKRvxwwulg~jCa8EQl0IWpV82ePReWthHuOy8b2~d9dGru0mzFXuxrKo1WCkYGaOQvPuB-TL2e5OknXe7GOcz~bd1S670vMrThOO3n6NYIoxKtkZVQc4QCHeqaQw9VPZhdX1-XmxyBGnLcCgxU3EAOV7LaH8-KwnjgS3FBA-dGbDbdSR07JPbnq18SncDP9JOYx7a2XRemszRG6RfoA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","120635","r0EPt7-J1eY"
"tt2717822","Blackhat","2015","133","Action|Crime|Drama|Mystery|Thriller","5.4","https://m.media-amazon.com/images/M/MV5BMTg1NDUyMzk5NV5BMl5BanBnXkFtZTgwOTk1NzUxMzE@._V1_.jpg","A furloughed convict and his American and Chinese partners hunt a high-level cybercrime network from Chicago to Los Angeles to Hong Kong to Jakarta.","https://imdb-video.media-imdb.com/vi1590799897/MV5BMTY3NDIyODU1NF5BMTFeQXdlYm1eQW1lODA4ODkyNTA0MQ@@.webm?Expires=1585974621&Signature=bsHwqFdHdp~5O5Avkhfh9EnZJcRmMia28LsG69br7mgz6IpOEl4y0lzQ38RFnmvndZpLvQtzq2dRDxwzoY0qOYCMBvPlsB-mVnDYMJOqpcdd1OAIYmvtAx8t0KzXXlKII8Opu~u~BXykraAfkFboiFjpyke1HW1PjsMYNed970z42YT-rdnEdgbFkzZKTu5MW3T9R0kxiNSYpgtnlPCfq5JmF1Odc-63Iww0wbY~2p4vP~ZCHZDIVSz~fpF-5utorlSK4fjBTHU1aDLSx4f9rKZFyH7HARaaI62YLz6p7EC~JbLSwHlgBFY~cSD-9OmKBU1r9Lez3QkuUYPSSQiL~g__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","120637","qlA-12MkXOQ"
"tt1869425","Filly Brown","2012","80","Drama|Music","5.7","https://m.media-amazon.com/images/M/MV5BMTU2ODA0OTI4Ml5BMl5BanBnXkFtZTcwMjM5MDkzOQ@@._V1_.jpg","A promising hip-hop rhymer from Los Angeles finds herself in a gray area when a record producer offers her a compromising shot at stardom.","https://imdb-video.media-imdb.com/vi586786329/MV5BNzA4MjgxNTI2MF5BMTFeQW1wNF5BbWU3MDk3OTgxMzk@.mp4?Expires=1585982499&Signature=uTKGgrPiGcOVd0eieOKS3rBI2dv1VZKxgDUPQL4B4W1HD3VX-VnlSMjvAmIg1EnkExyzvwhP8-y~RSACR-rnQl445jf9gO0LDWCfIb1sTZErNB3rNMSxHypM6bgY6VqQKgrrN9UL9P5Ao4hIz0hES78SaYue-1tuUozagl1HDKwKg2UCjnogIv6PhiI7ElYOPHAinjuAgN23z4nnYumOsvBM56IReHw4169XRdB0EJtzD-zdtrK0V5z6hqcVLCf0Ir~-qmXnFSY2Yko2m13r-P6SwBDmRxZ5-zQa-dUUqLiuYAbrYL6NO7XypkwPNqzjYuqfAnZ7IWQ7TWjC3OttUQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","120952","YffyNCmZEwA"
"tt1224378","Viy","2014","130","Adventure|Fantasy|Mystery|Thriller","5.2","https://m.media-amazon.com/images/M/MV5BMTgyNzkwMTk0MV5BMl5BanBnXkFtZTgwODg4MTU0NTE@._V1_.jpg","An eighteenth century English cartographer, Jonathan Green, sets out on a journey to map the uncharted lands of Transylvania, only to discover the dark secrets and dangerous creatures hidden in a cursed, fantastical Romanian forest.","https://imdb-video.media-imdb.com/vi3554847513/MV5BNjYyYjNiOTEtNzBlNC00MTVjLTkxMWUtM2Q1ZWI5YWEwYmQwXkExMV5Bd2VibV5BaW1kYi1ldHMtdHJhbnNjb2Rl.webm?Expires=1585977262&Signature=OymFQdfTOjhJa3LYXNKbXyPv3XZBd1YsViZB0PfpBe3iCUKqGLMtdprQ6RXT3XQjK1u5j4uN0D3Bghpasfkx0wHTP2ACfLAIx1CDbVTtlW3i0SVuYRXlvP~iSQ~pwlxRQDY59k1ZkDbDffJgI00U4jIzAD~6mzJCw97HODTctFr4oQZCl7QpD1Fpo7omxw5Qqn3SKOzDe8X-d5dbbUxqL1BPSCoG~JQpL6LEDfMCfMvDWbkKClAI-FMBvp8~MIxEQ8kWdUZ7Wb7P69eZsuXFALcLkXrsxW590R3MWBvHxbanw2txQH5ywExT7RbwYKlua5jLiRrh3Y5yQdlX6-A0zA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","121023","Wsp0CPYXvo4"
"tt1702443","Justin Bieber: Never Say Never","2011","105","Documentary|Music","1.6","https://m.media-amazon.com/images/M/MV5BMTY0NDQzMjIzOF5BMl5BanBnXkFtZTcwNDk2NzczNA@@._V1_.jpg","Follows Justin Bieber with some footage of performances from his 2010 concert tour.","https://imdb-video.media-imdb.com/vi1280219417/MV5BMjE4NTAyNjM5NV5BMTFeQW1wNF5BbWU3MDE5MTEzMTQ@.mp4?Expires=1585979222&Signature=aB1CuBV6M4cz9hb~I59ULdoBzzmPtE8uYFnRgx8zRRefTgNg2CHJ8nr6aw1-ezIModffjzzTd1~hXgH6fEIyJ~0JH7c-zkJORpCURfGLrQvjaEM7YKeQYuczTB9uwecTJL3l2wpxAlHrURmpxCtIj2wjM4Zpjwo79K6DUTZ67ut1kpmwrc8JmfIvRJgalfmPsJYo3Kim14AnG5BXnqMEE23LQwr3rPQfWqsozPpMuRLGtDeiUc9q~tcYkXWdZwBdkZHlYIIFnAZlQXe0JUF7dPx4OeggmS1eYrSR6he3R4TBE9Rz5i0uD8MTt0s0LddnhgSGiIKhWrG4phyO0A3WjA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","121103","COJCN3Mhr14"
"tt1913166","Nurse 3-D","2013","84","Horror|Thriller","4.5","https://m.media-amazon.com/images/M/MV5BMTQwMzM5MTQ3MF5BMl5BanBnXkFtZTcwOTc4MjE5Ng@@._V1_.jpg","By day, Abby Russell is a dedicated nurse, but by night, she lures cheating men to their brutal deaths and exposes them for who they really are.","https://imdb-video.media-imdb.com/vi3355617305/MV5BMTg2NjgwNTQ5MV5BMTFeQW1wNF5BbWU4MDAyNDI1NzAx.mp4?Expires=1585980088&Signature=OdPCrz12C0tIgbsX0kN8lJVJ0pBH9AULlSRLrQD4sD9tHPT2H-tODhQp89-cBbHYnEMI1iXOAqJ40yn3R0sL91kCLXiaK~IZMf2KY-pFYK0NA1WlXoDf7rpjffujsk~57MD1RZxzZKsIQ49dllFhL2pr2NFWQLmR0xTd3lmaVSzW2HUkeunoBrmN2TsMx17~ne3k7KiY4I~QBvKIuYHlAizKfRtAExBtFP1ObMpl5KufDrG2uufV2QdM83x9xxY1tR9qCU-nNGVoGPzC-sG8VyM-kRI9RwLBqYp9TYserKSlV4hgeYA6oNJgTATgkyEpqGW3qXqx3rliEcP2yalK8A__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","121135","XKaNQBgCwg4"
"tt2609912","Kevin Hart: Let Me Explain","2013","75","Comedy|Documentary","6.8","https://m.media-amazon.com/images/M/MV5BMTg4MjM2MjAxOF5BMl5BanBnXkFtZTcwMTAzOTEyOQ@@._V1_.jpg","Filmed at a sold-out performance at Madison Square Garden, comedian Kevin Hart delivers material from his 2012 ""Let Me Explain"" concert tour.","https://imdb-video.media-imdb.com/vi1543087641/MV5BNTZjMTdkOWEtNzQzNS00ZjZiLWJjOGItODE4OGEyMTBmNmYyXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1585981948&Signature=KQx1Zhd5hr6aSPFv79OMop4gpW2LvwJRfSP3lavccRUjkKTxQwSp6ubzmUi5aEget31r49gNnZZN1s9Z8lzT-MWyeNWpCUxAeZCWfMJNI4QS6zwueKo3s2WLXh6jGZPZW5BjjLBr0kYlFMlq8iKTNRA0XDdTqsR9mPyWOnZaerjvTDEaiHMOqA0PBX-0d1vkDBJHjOYK5OxrzQd5dlets4zkWECXnEdRCALANmHgf7XdPMN6dwKLwhYdAQ~ka-9xbJSNRcKoE2LOD4iQYrLGyEMpAgcEVRr4Mf4GUGNh~wZv6-Z41YeuxGwgh61PlUqUGmZxqDqO6LdnfyEaiYXzCQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","121155","uX0N972soEg"
"tt3235888","It Follows","2014","100","Horror|Mystery","6.8","https://m.media-amazon.com/images/M/MV5BMmU0MjBlYzYtZWY0MC00MjliLWI3ZmUtMzhlZDVjMWVmYWY4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg","A young woman is followed by an unknown supernatural force after a sexual encounter.","https://imdb-video.media-imdb.com/vi1876930073/MV5BMTQ2MjIyODQ3MV5BMTFeQW1wNF5BbWU4MDI3ODMyMTQx.mp4?Expires=1585982070&Signature=GbNLaQeZXhvG6lBbqNSPXs5vcFOlsCVp~ZHLht-9l6f3GGJgjz~AQzyBe73f1mI~ADfOHakpR9jSGq~TrlJpll4I--1VvcZS1RvZr~P9LkK5MPesfu2g5m98iXX500JSDaD7VQv1Rii74JnXLZhfeS8dV~jBOcqtHGCvig1BHTlwDIZgkYPI95ooO~1hMDhu4tGq9mMK24AF6Li61jnUA5A8SOL~tcps~RSkG3Kqox2Lfi4yC5frpkUE5-Tk~Tjtw4GMYMHytz4jOk-CCIinJsdLPwQ1C4ho89jCAih0Lpx5vHr7hFdRBhT0U8zcJpYhMQzm5rJ9-vox~ndw9JgQNQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","121231","HkZYbOH0ujw"
"tt2761578","Wicked Blood","2014","92","Action|Crime|Drama|Thriller","5.4","https://m.media-amazon.com/images/M/MV5BZTVmMzMyMTktMjk1MS00OGRjLTljZTQtMTc4OGQxZjI4YjI2XkEyXkFqcGdeQXVyOTQ0MDAwMjM@._V1_.jpg","Hannah and Amber Baker are trapped in a dark Southern underworld of violence, drugs and bikers. Both live in fear of their ""Uncle Frank"" Stinson, the ruthless leader of a crime organization.","https://imdb-video.media-imdb.com/vi453028377/MV5BNWFkNzlhNWUtODE4My00ZDJlLWJiZjMtZDhkNWRmMzYyNmFiXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1585981627&Signature=GK~cahfgL9l~v9Szj0Vc32hWsata62koWw9pcOY3g2ma0WcQCRONCmh7sZzFWjx9iC3STJpuQun3XwU3FnCDNk8KkEvWtXqe3yMFWDhRmQ6aXUEUaPZlwax5U84hYWcp9dgXHh2X3fqUVUm4qBAFuYKQ~mxC28LDQ0DwOW9of-RVQXpNkSWzFyGmakxBT0eNfUFOzcbyWbiXULtncvG1jjfG2VrqBga10QnkxtEOOdw1PHAi2x3OCF2T595bI-TJp2~vfpL1iOm6fpZ6vpn~Hv8TqYqCmxUNMqS8qZ4w~JWiiAbPSICfM7iJpYiDS5S-ZREFt2PNroSZe3Xb~WA6Sw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","122490","seWYHfhx80U"
"tt2113659","Elsa & Fred","2014","93","Comedy|Drama|Romance","6.4","https://m.media-amazon.com/images/M/MV5BMjM4MzIyNzQ1N15BMl5BanBnXkFtZTgwMjQyNzY3MjE@._V1_.jpg","A withdrawn senior experiences life in new ways when he begins spending time with the free-spirited woman who lives across the hall.","https://imdb-video.media-imdb.com/vi1989586713/MV5BYTYzMzllN2MtZjlhMy00NTVlLTlkZTYtMjBhM2Y4N2JkMjViXkExMV5Bd2VibV5BaW1kYi1ldHMtdHJhbnNjb2Rl.webm?Expires=1585980040&Signature=J7S3P1uwR4v3qmMbExhwG69FrLDNCvUlhAGW3ngSZL2Uo0ALPhnbRs-i62Rxml8jkIwy5PsBxSAFFLbmuX7mqCcVV27zsxBBMKlBvWVLdk5vGjEEpvWy9g8QyK1Suzvfj~JCN49BOJ8LY2xjYvbds-L2A2CILEM9u5IR5iaHVc8S6jZTnEwIcdjLwmJfFQDja8OdjRJ0sBiJ0oYg6Bjh8AypAIqrRd9kQVxVNZCsYmz5yX7mTorjzRYpbsI4JFN2AdwBnMyYL-MEHoIU9M7nx3c16Gaki502x6XEap7qUkhzGIRZPE-IAb95peUG77tlgHTpGkL9oKDvpoznkLkgeQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","122932","TnORJy_2tzg"
"tt2379386","In the Name of the King: The Last Mission","2014","86","Action|Adventure|Fantasy|Thriller","3.1","https://m.media-amazon.com/images/M/MV5BZWZhOWI0NGQtMDI2My00OGUxLWE2NjYtNDBjNzQ4YjJkMGQxXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_.jpg","A modern day assassin, wanting out, is hired for one final job: to kidnap the kids of a local businessman. Things go haywire when it turns out he's chosen to return to the Middle Ages and bring back order to a kingdom in chaos.","https://imdb-video.media-imdb.com/vi2967907097/1434659529640-260ouz-1563459293533.mp4?Expires=1585981626&Signature=YCfjr5SpSgfBHSkDrOio6we5CSrS94IIAujB2ggD2Ohj29sDRguJ5EZunrqtlg8GocJ1Zw0wHNAhDeIf5mo0TlrWcHa581dV6w5dTRiDTrZwwbmHRYKS4-Elbhj6r2~sfNk~~0vG5fIi5Hxu2vbhZnWXq9aeR4JYecRyy7ZHQC0laAaYLHZNXqbVH~C-142PbjS-hoPJVpJrgxOTTquNA1XEYmOqIGL3rbDldCQsEo1~W-F~Q6pWKT5cO8cK8HAGGMf192ppharyyKYMzXDpXFW-Ieg8RDCCPDJ6Wka3QjdXHmtcia8jDqlLW-8OHK4HEigwq6li6wbAk1gG6tQe~Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","123553","CFZ0YAqjQh4"
"tt2243621","Snezhnaya koroleva","2012","80","Adventure|Animation|Family","5.4","https://m.media-amazon.com/images/M/MV5BY2JhOTRlMTYtMDhhOC00OTZkLTg5ZmEtNWQxNmYzZjMyZTViXkEyXkFqcGdeQXVyMjE5NjEyMjM@._V1_.jpg","The Snow Queen created the world of eternal winter where the polar wind cools human souls and clearness of lines obscure emotions. A girl named Gerda, her pet ferret Luta, and Orm the troll must save her brother Kai and the world.","https://imdb-video.media-imdb.com/vi3666257945/MV5BYzMyOGI4OTEtMzlkOC00OGI5LWI2YmUtNDMxMDAwNjZmZTIzXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1585980682&Signature=m1NGpgajLB~0jDNZS~TjJ3~yF2-BtnGV-DDiX8ZgI3QRJXK-dAQ2fIR6yHNmAyb-whkteeNdSQfhMjh8bUX1TDA2MtHuk1~yBFW6n2Wfx4ZvEeGAXdxbY1ySx8q-KQKjkDSu3iHH4dN-fTYJQqZDiU0BDTrClKW7bJIr1gIVrTnj6poGK8~K72OKOcZNElmOmdFkSYcr8W5zd-R0R6ZdePOJCKiXDoqtfxayiZcCT24Z9QaiwxDi~5yMft6qnSPcHDmGJFdgYQ9UXsHFBYJMsaxolBcMYLWrdJWXtq5YyI~J7sOG7jb-KkD6FpSBWxqkC-Tn3gGp1xlExwLih2PGCQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","124332","HF_oaTD1rXg"
"tt2039393","The Gambler","2014","111","Crime|Drama|Thriller","6","https://m.media-amazon.com/images/M/MV5BMjA5MjIzODE3N15BMl5BanBnXkFtZTgwNzUwNzYwMzE@._V1_.jpg","Literature professor and gambler Jim Bennett's debt causes him to borrow money from his mother and a loan shark. Further complicating his situation, is his relationship with one of his students. Will Bennett risk his life for a second chance?","https://imdb-video.media-imdb.com/vi2450698009/MV5BMTcyMjIxNjU4MV5BMTFeQW1wNF5BbWU4MDQxOTg1MzMx.mp4?Expires=1585977385&Signature=qVVri5aD7cYJAdUV9cyKF5cf2e1mNDjrqWkKboGTzMK6jC1QrRxIKwPnYZ1UgLpPpHwPlVQX7QIguHyO3zqMQvZuERlX2wPtsxFPY1nkCzZYLtd1Rjr~cwXNVKP74P1vXaxe2Xr7482mSZ2iZHKbknQlygekiczRrQTfAd7oVsgoyeOnjFVYXsaWvySJ1-qaEu8FbUFy9kMS61k9RJhXUrenGlU97BTpNTiaIL4Cpgtpl4R3UbY7V9NqHMXngtCr9QDHSyqqqHnCs0c~gCKvqGl7p~b0yAHCEA09C11ITDOkxneBXar7sJW9~nUymOclanUUDW97dVLsQ00JABJlmA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","124859","Y5gPQXbFs9Y"
"tt3045616","Mortdecai","2015","107","Action|Comedy|Mystery|Romance","5.5","https://m.media-amazon.com/images/M/MV5BMjM3NDcxOTM5Ml5BMl5BanBnXkFtZTgwNTEwNzE0MzE@._V1_.jpg","Juggling angry Russians, the British Mi5, and an international terrorist, debonair art dealer and part-time rogue Charlie Mortdecai races to recover a stolen painting rumored to contain a code that leads to lost gold.","https://imdb-video.media-imdb.com/vi4223839769/MV5BNDkxNDU1MTM0Nl5BMTFeQW1wNF5BbWU4MDE3ODgzMTQx.mp4?Expires=1585975009&Signature=CRWUOZRg8SLz872AfVcTuoGIQJk2tUV-35T04qrPeA~VhO5pISJygPYVEk0oJZLa-n28rIfm8ojNLDTgSkO5byTr5ZSvNydU7MshhkaKks2LS09bvESaruTmuaK7ju4LUFe1Nhy8TzE3CA2NnIhJB6pjIi2xw8im6WXeoll9CSzQaNv0~RT1MykXt-y9YlJmdH~8Yp0LOanL8lQa9qEkaJzEFzpc3nzhP4NWvnMGFJ-KBhjN4KoC-WNEmLHNYozx6mzidKIXvSloOgIHEN7pkNy383OgvUjHmX9XWLuaxG-JaCAZk2zjxRUMfQHsBR1OXguQjgpBoVSK6kUYziFVUg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","125914","aW_sfxUnbZA"
"tt2322441","Fifty Shades of Grey","2015","125","Drama|Romance","4.1","https://m.media-amazon.com/images/M/MV5BMjE1MTM4NDAzOF5BMl5BanBnXkFtZTgwNTMwNjI0MzE@._V1_.jpg","Literature student Anastasia Steele's life changes forever when she meets handsome, yet tormented, billionaire Christian Grey.","https://imdb-video.media-imdb.com/vi2474619673/1434659454657-dx9ykf-1443652893317.mp4?Expires=1585975820&Signature=S72JCRvYXB8jmQYjR04Q-nLrRZfvOZlJ3vCoJ6VUA-Bp4Op9StN4QpLP4oiO0wQZJzOZgz8GJcpLJsKN1w7rSOk3DSwJgcyb7eYpoispBdtn692slbVGpe9HYNg5UlD1dplYLGundFL4h6CoVTb9cCtZPnBytKuId4rofEz~9aqiGY6PReK4StK3GKeQnxpsrEXcSCfAwtg5DnFLj5EOTk0l2~lBLR~XfeCUdEQdKOhALB~HUyetNhR0VlomrdF6TimyXOmMZ25-HT6VPL~wDAOHHzxdLHAAIIkmAUqoAYguJzyRv-woWhrZykaohgkzR71Q-pZ4YA5u4S7FBgjSVw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","125916","S7jE27USh68"
"tt1403241","Wolves","2014","91","Action|Horror","5.3","https://m.media-amazon.com/images/M/MV5BMjIzMDE2MTE5MF5BMl5BanBnXkFtZTgwODQ4MDE5MjE@._V1_.jpg","A boy is trying to find out about his family history and stumbles upon a town of lycans.","https://imdb-video.media-imdb.com/vi3185946393/MV5BMTMzZTIzYjItOTkwZS00NDMwLWJhZGItNzgyNWIyZWM4MmVhXkExMV5BbXA0XkFpbWRiLWV0cy10cmFuc2NvZGU@.mp4?Expires=1585978480&Signature=q0wKZol2a62VB~gbLYH5brfs~ns9cY8nzHInD6As~huAPC5mfh2hAmgDHOtq6dvRcxRmDYGKGR6~9-3qwBCzP18aVpazUtv5aN1dBMbxK72T4ZeP1ISBjZREd6m0A3Jx1jj~SywbU5WkOlmgYKgV1PhHiyvlTM2eDZZec5Rsuiz66l7S-UcHTRePrFMXZSGiyoaH6KFhnmwSyxQSVgqmmnoj1Ii1QOV6nCyjBr1IYix6X8Fu8~heli4~3I6V4ocz4izS8tq2hLyFRQzmaytPwiGouvhxoQGTL4jBxf2jypkIKFyg9tEF07RpWwCXytbD~jvKYvhkRkS8vEuJX9Ry0w__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","126393","NTlHVvvC4U0"
"tt2923316","American Heist","2014","94","Action|Crime|Drama|Thriller","5","https://m.media-amazon.com/images/M/MV5BMTQ4Mjg2ODQ5Ml5BMl5BanBnXkFtZTgwMTM4OTA3NTE@._V1_.jpg","James owes his life to his older brother, Frankie after taking the rap for a crime they committed together. While Frankie served time, James worked to turn his life around, got a steady job and began courting his former girlfriend Emily. Now, Frankie is released and back on the streets with no money and no place to go.","https://imdb-video.media-imdb.com/vi1048489753/MV5BMjE4MDA4Mzc5OF5BMTFeQXdlYm1eQW1lODA3OTMxNzQzMQ@@.webm?Expires=1585980096&Signature=Vm2gr6zq9GLEMOjjCRMaLayyAizmhZ6EVOXXScxydmxN8MNQWZTTJk9xhti0TWK4ED6T7W9rHbUYfgvBTvmtHZKhlVDl8PFG7wuiI1mTqSo9WZg583qkQ4Llq2sj8V3K1thzWv5bY3YLnxonl2tttho38Mk3Wp~t~OF2OAxYYxEGSPMEzp4cSfP2uQQnYDsmgdjPyw~mS7inuVaZhgS2TzBIUxKFpGO~gWHxREjXa1jVqQnXqbMK6V4DuaviNH8negJR8s9b7tXuBeENHvjkekCqQhg3yG4d8q33C-kMkoPrSxvgStttoOB6VKlaTYWDVQ0YLBEPIIdBVtGFeR-SMQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","126420","QY_IOn0fsc0"
"tt1666801","The Duff","2015","101","Comedy","6.5","https://m.media-amazon.com/images/M/MV5BMTc3OTg3MDUwN15BMl5BanBnXkFtZTgwMTAwMTkxNDE@._V1_.jpg","A high school senior instigates a social pecking order revolution after finding out that she has been labeled the DUFF - Designated Ugly Fat Friend - by her prettier, more popular counterparts.","https://imdb-video.media-imdb.com/vi852340249/MV5BMjI2ODg1Nzg5MF5BMTFeQW1wNF5BbWU4MDk1MjM5MTQx.mp4?Expires=1585980272&Signature=jDsOeLz-Im-mG5DH-KeHKnvPTiXogDbxzPpdDGls1HNNGklBJgteoozxJhyGw4~cUtN4a4NIRNar5eP-Rqd1R66kd2XxnHt8TxL~Cpqen86uXc0Luz4XU3yNC-asaMYOkGT3bqXPfFB3EVb3LFezLCR6zelvmFZDb7sdErHnctARGxkW631FMiUaXziWB6D9JUptwJ7F69Pc58nJhaGCTDilsI60dIFDK2ZJVa7DJcNQnl9g5kozb9spLTNogG42Al4r~KceSmtCLKrxR9ko9Cj7KzgkNqOxas-jUHIEZylCkVo3q-F0BjzzJ1gFqbkiuzZuzlJ2bQOFklqus0SPTw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","126548","cISh0wmeZBQ"
"tt1282046","Fort McCoy","2011","100","Drama|History|War","6","https://m.media-amazon.com/images/M/MV5BMzQ3MTkyNDAwMF5BMl5BanBnXkFtZTgwOTIyOTcxMjE@._V1_.jpg","A drama based on a true story when the Stirn family lived next to a Nazi POW camp in Wisconsin during W.W.II.","https://imdb-video.media-imdb.com/vi3135224345/1434659454657-dx9ykf-1563851913864.mp4?Expires=1585981826&Signature=GIMKEp9rKQIILkIDTQtYrGcfv57YHYW8m~eQHd9DTOTJXnPPX0cs1FY1ekdRPVnWaQHyCTCKKlcb9IAMi7AyjindN7rM161R98~3E7eBsz-7TspEUXrmHGc6XK7yosYQazvt7-5OjQ5XX4PX-mD2UHtuFhmqBE4XwVoMrY8fPQc9W0ovt3aIsrNxuYQJBLplSDyy0Whcj-zSN2kBLA6e5OwOQhqNKKepD0SVTr9d-gW96jWQtrI7LFiWVQrtwEzzWgTxoNuustwUfTq4fVFkBMfbEEb2XNo2XNuzfvYq9Tb~~NjFrdjA0Z0WT~MlyqZ4wBhY7XOgF8rP2c-CKkTw8A__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","126552","PvuMEwjT_u4"
"tt3230082","La chambre bleue","2014","76","Crime|Romance|Thriller","6.3","https://m.media-amazon.com/images/M/MV5BMTU1NjEwOTAxMV5BMl5BanBnXkFtZTgwMjMxNzk3MTE@._V1_.jpg","In their blue hotel room, a clandestine couple of two married lovers plan an impossible future, as death shutters their already frail tranquillity. Now, the noose tightens more and more around innocents and sinners; but, was there a crime?","https://imdb-video.media-imdb.com/vi3586177561/1434659454657-dx9ykf-1564064810718.mp4?Expires=1585982458&Signature=eEOKy54TCknVj1xelRwi2n4IHufC6FqzE4vkHN8HjHVJyNogxmcbqMyatrGXUQI28jEEfe9-DHO3GxGEBu0Sg~9layIYmkJ1rOo1L0grAw1eRhphKN-nHYEAFvH34EEbzjLf5oCFVVEd5tu4s-jj~zaAK7eBIPiimZYHQBgDTA0VRAnhxi8zqWbwfAUSs~AMZTLixlUdxwZf8WONFzeO2Xr8O9DH1tmT7Zxp-mZ9td4Ia1zgl4~vvqmfAYxoWgqf9TbwDrrmMhmRnZJGisNSHka0B8fjNV-eGGJrFI524FSeQD5Ri5Gxp3iW-lXZdoQznjJ7RJnnLaGx1Ms6p7vChg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA","126775","AXru7gOWV-I"
